reference_year,survey_year,odds_ratio,ci_95_lower,ci_95_upper,p_value
2019,2020,1.0398479343433227,0.9750265863792769,1.1089787105943234,0.23410621849999114
2019,2021,0.9055907104260585,0.8538049911336928,0.9605173819856003,0.0009641547703002679
2019,2022,1.0561601368964988,0.995684018685858,1.120309469505674,0.06934076919723983
2019,2023,1.1238533676053108,1.058072573099004,1.19372378038157,0.00014805012454529616
2019,2024,1.1616961249819935,1.0922893195268812,1.235513213095157,1.85653767609928e-06
